idx,gnb_timestamp,gnb_offset,gnb_size,gnb_rssi,gnb_detection_metric,sniffer_index,match,reason,sniffer_peak_db,sniffer_peak_idx,time_shift_samples,time_shift_ms,sniffer_index_aligned,median_shift_samples,in_range_after,matched_after,shift_after_samples
1057,18-Aug-2025 20:07:32,6576624,1668,NaN,NaN,1618776,1,matched_but_shifted_time,-21.8358856475239,1564899,-117450,-5.09765625,1504109,-114667,1,1,60790
1058,18-Aug-2025 20:07:32,6595428,1668,NaN,NaN,1637580,1,matched_but_shifted_time,-21.8358856475239,1564899,-120472,-5.22881944444444,1522913,-114667,1,1,41986
1059,18-Aug-2025 20:07:32,6597096,1668,NaN,NaN,1639248,1,matched_but_shifted_time,-21.8358856475239,1564899,-120472,-5.22881944444444,1524581,-114667,1,1,40318
1060,18-Aug-2025 20:07:32,6615900,1668,NaN,NaN,1658052,1,matched_but_shifted_time,-21.8358856475239,1564899,-120472,-5.22881944444444,1543385,-114667,1,1,21514
1061,18-Aug-2025 20:07:32,6617568,1668,NaN,NaN,1659720,1,matched_but_shifted_time,-21.8358856475239,1564899,-120472,-5.22881944444444,1545053,-114667,1,1,19846
1062,18-Aug-2025 20:07:32,6636372,1668,NaN,NaN,1678524,1,matched_but_shifted_time,-21.8358856475239,1564899,-120472,-5.22881944444444,1563857,-114667,1,1,1042
1063,18-Aug-2025 20:07:32,6638040,1668,NaN,NaN,1680192,1,matched_but_shifted_time,-21.8365494355289,1564993,-120472,-5.22881944444444,1565525,-114667,1,1,-626
1064,18-Aug-2025 20:07:32,6656844,1668,NaN,NaN,1698996,1,matched_but_shifted_time,-20.1277197063937,2042633,-157316,-6.82795138888889,1584329,-114667,1,1,-19430
1065,18-Aug-2025 20:07:32,6658512,1668,NaN,NaN,1700664,1,matched_but_shifted_time,-20.0705546272659,2046244,-97547,-4.23381076388889,1585997,-114667,1,1,-21098
1066,18-Aug-2025 20:07:32,6677316,1668,NaN,NaN,1719468,1,matched_but_shifted_time,-19.9202804603502,2050700,-119385,-5.181640625,1604801,-114667,1,1,-39902
1067,18-Aug-2025 20:07:32,6678984,1668,NaN,NaN,1721136,1,matched_but_shifted_time,-19.9202804603502,2050700,-119385,-5.181640625,1606469,-114667,1,1,-41570
1068,18-Aug-2025 20:07:32,6697788,1668,NaN,NaN,1739940,1,matched_but_shifted_time,-19.9202804603502,2050700,-138579,-6.01471354166667,1625273,-114667,1,1,-60374
1069,18-Aug-2025 20:07:32,6699456,1668,NaN,NaN,1741608,1,matched_but_shifted_time,-19.9202804603502,2050700,-138579,-6.01471354166667,1626941,-114667,1,1,-62042
1070,18-Aug-2025 20:07:32,6718260,1668,NaN,NaN,1760412,1,matched_but_shifted_time,-19.9202804603502,2050700,-138579,-6.01471354166667,1645745,-114667,1,1,-80846
1071,18-Aug-2025 20:07:32,6719928,1668,NaN,NaN,1762080,1,matched_but_shifted_time,-19.9202804603502,2050700,-138579,-6.01471354166667,1647413,-114667,1,1,-82514
1072,18-Aug-2025 20:07:32,6738732,1668,NaN,NaN,1780884,1,matched_but_shifted_time,-19.9202804603502,2050700,-138579,-6.01471354166667,1666217,-114667,1,1,-101318
1073,18-Aug-2025 20:07:32,6740400,1668,NaN,NaN,1782552,1,matched_but_shifted_time,-19.9202804603502,2050700,-138579,-6.01471354166667,1667885,-114667,1,1,-102986
1074,18-Aug-2025 20:07:32,6759204,1668,NaN,NaN,1801356,1,matched_but_shifted_time,-19.9202804603502,2050700,-178846,-7.76241319444444,1686689,-114667,1,0,-115200
1075,18-Aug-2025 20:07:32,6760872,1668,NaN,NaN,1803024,1,matched_but_shifted_time,-19.9202804603502,2050700,-178846,-7.76241319444444,1688357,-114667,1,0,-115200
1076,18-Aug-2025 20:07:32,6779676,1668,NaN,NaN,1821828,1,matched_but_shifted_time,-19.9202804603502,2050700,-178846,-7.76241319444444,1707161,-114667,1,1,343539
1077,18-Aug-2025 20:07:32,6781344,1668,NaN,NaN,1823496,1,matched_but_shifted_time,-19.9202804603502,2050700,-178846,-7.76241319444444,1708829,-114667,1,1,341871
1078,18-Aug-2025 20:07:32,6800148,1668,NaN,NaN,1842300,1,matched_but_shifted_time,-19.9202804603502,2050700,-178846,-7.76241319444444,1727633,-114667,1,1,323067
1079,18-Aug-2025 20:07:32,6801816,1668,NaN,NaN,1843968,1,matched_but_shifted_time,-19.9202804603502,2050700,-76150,-3.30512152777778,1729301,-114667,1,1,321399
1080,18-Aug-2025 20:07:32,6820620,1668,NaN,NaN,1862772,1,matched_but_shifted_time,-19.9202804603502,2050700,-76150,-3.30512152777778,1748105,-114667,1,1,302595
1081,18-Aug-2025 20:07:32,6822288,1668,NaN,NaN,1864440,1,matched_but_shifted_time,-19.9202804603502,2050700,-76150,-3.30512152777778,1749773,-114667,1,1,300927
1082,18-Aug-2025 20:07:32,6841092,1668,NaN,NaN,1883244,1,matched_but_shifted_time,-19.2435022928031,2224221,-76150,-3.30512152777778,1768577,-114667,1,1,282123
1083,18-Aug-2025 20:07:32,6842760,1668,NaN,NaN,1884912,1,matched_but_shifted_time,-19.2435022928031,2224221,-76150,-3.30512152777778,1770245,-114667,1,1,280455
1084,18-Aug-2025 20:07:32,6861564,1668,NaN,NaN,1903716,1,matched_but_shifted_time,-19.1307723895631,2231006,-119385,-5.181640625,1789049,-114667,1,1,261651
1085,18-Aug-2025 20:07:32,6863232,1668,NaN,NaN,1905384,1,matched_but_shifted_time,-19.1307723895631,2231006,-119385,-5.181640625,1790717,-114667,1,1,259983
1086,18-Aug-2025 20:07:32,6882036,1668,NaN,NaN,1924188,1,matched_but_shifted_time,-19.1307723895631,2231006,-119385,-5.181640625,1809521,-114667,1,1,241179
1087,18-Aug-2025 20:07:32,6883704,1668,NaN,NaN,1925856,1,matched_but_shifted_time,-19.1307723895631,2231006,-119385,-5.181640625,1811189,-114667,1,1,239511
1088,18-Aug-2025 20:07:32,6902508,1668,NaN,NaN,1944660,1,matched_but_shifted_time,-19.1307723895631,2231006,-119385,-5.181640625,1829993,-114667,1,1,220707
1089,18-Aug-2025 20:07:32,6904176,1668,NaN,NaN,1946328,1,matched_but_shifted_time,-19.1307723895631,2231006,-119385,-5.181640625,1831661,-114667,1,1,219039
1090,18-Aug-2025 20:07:32,6922980,1668,NaN,NaN,1965132,1,matched_but_shifted_time,-19.1307723895631,2231006,-160066,-6.94730902777778,1850465,-114667,1,1,200235
1091,18-Aug-2025 20:07:32,6924648,1668,NaN,NaN,1966800,1,matched_but_shifted_time,-19.1307723895631,2231006,-119385,-5.181640625,1852133,-114667,1,1,198567
1092,18-Aug-2025 20:07:32,6943452,1668,NaN,NaN,1985604,1,matched_but_shifted_time,-19.1307723895631,2231006,-139075,-6.03624131944444,1870937,-114667,1,1,179763
1093,18-Aug-2025 20:07:32,6945120,1668,NaN,NaN,1987272,1,matched_but_shifted_time,-19.1307723895631,2231006,-139075,-6.03624131944444,1872605,-114667,1,1,178095
1094,18-Aug-2025 20:07:32,6963924,1668,NaN,NaN,2006076,1,matched_but_shifted_time,-19.1307723895631,2231006,-139075,-6.03624131944444,1891409,-114667,1,1,339597
1095,18-Aug-2025 20:07:32,6965592,1668,NaN,NaN,2007744,1,matched_but_shifted_time,-19.1307723895631,2231006,-139075,-6.03624131944444,1893077,-114667,1,1,337929
1096,18-Aug-2025 20:07:32,6984396,1668,NaN,NaN,2026548,1,matched_but_shifted_time,-19.1307723895631,2231006,-139075,-6.03624131944444,1911881,-114667,1,1,319125
1097,18-Aug-2025 20:07:32,6986064,1668,NaN,NaN,2028216,1,matched_but_shifted_time,-19.1307723895631,2231006,-139075,-6.03624131944444,1913549,-114667,1,1,317457
1098,18-Aug-2025 20:07:32,7004868,1668,NaN,NaN,2047020,1,matched_but_shifted_time,-19.1307723895631,2231006,-35358,-1.53463541666667,1932353,-114667,1,1,298653
1099,18-Aug-2025 20:07:32,7006536,1668,NaN,NaN,2048688,1,matched_but_shifted_time,-19.1307723895631,2231006,-160066,-6.94730902777778,1934021,-114667,1,1,296985
1100,18-Aug-2025 20:07:32,7025340,1668,NaN,NaN,2067492,1,matched_but_shifted_time,-19.1307723895631,2231006,-219857,-9.54240451388889,1952825,-114667,1,1,278181
1101,18-Aug-2025 20:07:32,7027008,1668,NaN,NaN,2069160,1,matched_but_shifted_time,-19.1307723895631,2231006,-219857,-9.54240451388889,1954493,-114667,1,1,276513
1102,18-Aug-2025 20:07:32,7045812,1668,NaN,NaN,2087964,1,matched_but_shifted_time,-19.1307723895631,2231006,-117638,-5.10581597222222,1973297,-114667,1,1,257709
1103,18-Aug-2025 20:07:32,7047480,1668,NaN,NaN,2089632,1,matched_but_shifted_time,-19.1307723895631,2231006,-117638,-5.10581597222222,1974965,-114667,1,1,256041
1104,18-Aug-2025 20:07:32,7066284,1668,NaN,NaN,2108436,1,matched_but_shifted_time,-19.1307723895631,2231006,-117638,-5.10581597222222,1993769,-114667,1,1,237237
1105,18-Aug-2025 20:07:32,7067952,1668,NaN,NaN,2110104,1,matched_but_shifted_time,-19.1307723895631,2231006,-117638,-5.10581597222222,1995437,-114667,1,1,235569
1106,18-Aug-2025 20:07:32,7086756,1668,NaN,NaN,2128908,1,matched_but_shifted_time,-19.1307723895631,2231006,-117638,-5.10581597222222,2014241,-114667,1,1,216765
1107,18-Aug-2025 20:07:32,7088424,1668,NaN,NaN,2130576,1,matched_but_shifted_time,-19.1307723895631,2231006,-117638,-5.10581597222222,2015909,-114667,1,1,215097
1108,18-Aug-2025 20:07:32,7107228,1668,NaN,NaN,2149380,1,matched_but_shifted_time,-19.1307723895631,2231006,-303190,-13.1592881944444,2034713,-114667,1,1,196293
1109,18-Aug-2025 20:07:32,7108896,1668,NaN,NaN,2151048,1,matched_but_shifted_time,-19.1307723895631,2231006,-303190,-13.1592881944444,2036381,-114667,1,1,194625
1110,18-Aug-2025 20:07:32,7127700,1668,NaN,NaN,2169852,1,matched_but_shifted_time,-19.1307723895631,2231006,-90053,-3.90855034722222,2055185,-114667,1,1,175821
1111,18-Aug-2025 20:07:32,7129368,1668,NaN,NaN,2171520,1,matched_but_shifted_time,-19.1307723895631,2231006,-90053,-3.90855034722222,2056853,-114667,1,1,174153
1112,18-Aug-2025 20:07:32,7148172,1668,NaN,NaN,2190324,1,matched_by_energy,-19.1307723895631,2231006,-90053,-3.90855034722222,2075657,-114667,1,1,155349
1113,18-Aug-2025 20:07:32,7149840,1668,NaN,NaN,2191992,1,matched_by_energy,-19.1307723895631,2231006,-90053,-3.90855034722222,2077325,-114667,1,1,153681
1114,18-Aug-2025 20:07:32,7168644,1668,NaN,NaN,2210796,1,matched_by_energy,-19.1307723895631,2231006,-90053,-3.90855034722222,2096129,-114667,1,1,134877
1115,18-Aug-2025 20:07:32,7170312,1668,NaN,NaN,2212464,1,matched_by_energy,-19.1307723895631,2231006,-90053,-3.90855034722222,2097797,-114667,1,1,133209
1116,18-Aug-2025 20:07:32,7189116,1668,NaN,NaN,2231268,1,matched_by_energy,-19.1307723895631,2231006,-95991,-4.16627604166667,2116601,-114667,1,1,114405
1117,18-Aug-2025 20:07:32,7190784,1668,NaN,NaN,2232936,1,matched_by_energy,-19.1307723895631,2231006,-89258,-3.87404513888889,2118269,-114667,1,1,112737
1118,18-Aug-2025 20:07:32,7209588,1668,NaN,NaN,2251740,1,matched_by_energy,-19.1307723895631,2231006,-89258,-3.87404513888889,2137073,-114667,1,1,93933
1119,18-Aug-2025 20:07:32,7211256,1668,NaN,NaN,2253408,1,matched_by_energy,-19.1307723895631,2231006,-89258,-3.87404513888889,2138741,-114667,1,1,92265
1120,18-Aug-2025 20:07:32,7230060,1668,NaN,NaN,2272212,1,matched_by_energy,-19.1307723895631,2231006,-110602,-4.80043402777778,2157545,-114667,1,1,73461
1121,18-Aug-2025 20:07:32,7231728,1668,NaN,NaN,2273880,1,matched_by_energy,-19.1307723895631,2231006,-110602,-4.80043402777778,2159213,-114667,1,1,71793
1122,18-Aug-2025 20:07:32,7250532,1668,NaN,NaN,2292684,1,matched_but_shifted_time,-19.1307723895631,2231006,-110602,-4.80043402777778,2178017,-114667,1,1,52989
1123,18-Aug-2025 20:07:32,7252200,1668,NaN,NaN,2294352,1,matched_but_shifted_time,-19.1307723895631,2231006,-110602,-4.80043402777778,2179685,-114667,1,1,51321
1124,18-Aug-2025 20:07:32,7271004,1668,NaN,NaN,2313156,1,matched_but_shifted_time,-19.1307723895631,2231006,-110602,-4.80043402777778,2198489,-114667,1,1,32517
1125,18-Aug-2025 20:07:32,7272672,1668,NaN,NaN,2314824,1,matched_but_shifted_time,-19.1307723895631,2231006,-110602,-4.80043402777778,2200157,-114667,1,1,30849
1126,18-Aug-2025 20:07:32,7291476,1668,NaN,NaN,2333628,1,matched_but_shifted_time,-19.1307723895631,2231006,-110602,-4.80043402777778,2218961,-114667,1,1,12045
1127,18-Aug-2025 20:07:32,7293144,1668,NaN,NaN,2335296,1,matched_but_shifted_time,-19.1307723895631,2231006,-110602,-4.80043402777778,2220629,-114667,1,1,10377
1128,18-Aug-2025 20:07:32,7311948,1668,NaN,NaN,2354100,1,matched_but_shifted_time,-21.2927918219407,2238901,-110602,-4.80043402777778,2239433,-114667,1,1,-8427
1129,18-Aug-2025 20:07:32,7313616,1668,NaN,NaN,2355768,0,low_snr_or_filtered_out,-22.2291951339383,2240568,-110602,-4.80043402777778,2241101,-114667,1,1,-10095
1130,18-Aug-2025 20:07:32,7332420,1668,NaN,NaN,2374572,0,low_snr_or_filtered_out,-24.2493583283941,2589486,-110602,-4.80043402777778,2259905,-114667,1,1,-28899
1131,18-Aug-2025 20:07:32,7334088,1668,NaN,NaN,2376240,0,low_snr_or_filtered_out,-24.2493583283941,2589486,-110602,-4.80043402777778,2261573,-114667,1,1,-30567
1132,18-Aug-2025 20:07:32,7352892,1668,NaN,NaN,2395044,0,low_snr_or_filtered_out,-24.2493583283941,2589486,-110602,-4.80043402777778,2280377,-114667,1,1,-49371
1133,18-Aug-2025 20:07:32,7354560,1668,NaN,NaN,2396712,0,low_snr_or_filtered_out,-24.2493583283941,2589486,-110602,-4.80043402777778,2282045,-114667,1,1,-51039
1134,18-Aug-2025 20:07:32,7373364,1668,NaN,NaN,2415516,0,low_snr_or_filtered_out,-24.2493583283941,2589486,-131770,-5.71918402777778,2300849,-114667,1,1,-69843
1135,18-Aug-2025 20:07:32,7375032,1668,NaN,NaN,2417184,0,low_snr_or_filtered_out,-24.2493583283941,2589486,-131770,-5.71918402777778,2302517,-114667,1,1,-71511
1136,18-Aug-2025 20:07:32,7393836,1668,NaN,NaN,2435988,0,low_snr_or_filtered_out,-24.2493583283941,2589486,-131770,-5.71918402777778,2321321,-114667,1,1,-90315
1137,18-Aug-2025 20:07:32,7395504,1668,NaN,NaN,2437656,0,low_snr_or_filtered_out,-24.2493583283941,2589486,-131770,-5.71918402777778,2322989,-114667,1,1,-91983
1138,18-Aug-2025 20:07:32,7414308,1668,NaN,NaN,2456460,0,low_snr_or_filtered_out,-24.2493583283941,2589486,-131770,-5.71918402777778,2341793,-114667,1,1,-110787
1139,18-Aug-2025 20:07:32,7415976,1668,NaN,NaN,2458128,0,low_snr_or_filtered_out,-24.2493583283941,2589486,-131770,-5.71918402777778,2343461,-114667,1,1,-112455
1140,18-Aug-2025 20:07:32,7434780,1668,NaN,NaN,2476932,0,low_snr_or_filtered_out,-24.2493583283941,2589486,-153371,-6.65672743055556,2362265,-114667,1,0,227221
1141,18-Aug-2025 20:07:32,7436448,1668,NaN,NaN,2478600,0,low_snr_or_filtered_out,-24.2493583283941,2589486,-153371,-6.65672743055556,2363933,-114667,1,0,225553
1142,18-Aug-2025 20:07:32,7455252,1668,NaN,NaN,2497404,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2382737,-114667,1,0,206749
1143,18-Aug-2025 20:07:32,7456920,1668,NaN,NaN,2499072,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2384405,-114667,1,0,205081
1144,18-Aug-2025 20:07:32,7475724,1668,NaN,NaN,2517876,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2403209,-114667,1,0,186277
1145,18-Aug-2025 20:07:32,7477392,1668,NaN,NaN,2519544,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2404877,-114667,1,0,184609
1146,18-Aug-2025 20:07:32,7496196,1668,NaN,NaN,2538348,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2423681,-114667,1,0,165805
1147,18-Aug-2025 20:07:32,7497864,1668,NaN,NaN,2540016,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2425349,-114667,1,0,164137
1148,18-Aug-2025 20:07:32,7516668,1668,NaN,NaN,2558820,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2444153,-114667,1,0,145333
1149,18-Aug-2025 20:07:32,7518336,1668,NaN,NaN,2560488,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2445821,-114667,1,0,143665
1150,18-Aug-2025 20:07:32,7537140,1668,NaN,NaN,2579292,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2464625,-114667,1,0,124861
1151,18-Aug-2025 20:07:33,7538808,1668,NaN,NaN,2580960,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2466293,-114667,1,0,123193
1152,18-Aug-2025 20:07:33,7557612,1668,NaN,NaN,2599764,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2485097,-114667,1,1,345600
1153,18-Aug-2025 20:07:33,7559280,1668,NaN,NaN,2601432,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2486765,-114667,1,1,345600
1154,18-Aug-2025 20:07:33,7578084,1668,NaN,NaN,2620236,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2505569,-114667,1,1,330803
1155,18-Aug-2025 20:07:33,7579752,1668,NaN,NaN,2621904,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2507237,-114667,1,1,329135
1156,18-Aug-2025 20:07:33,7598556,1668,NaN,NaN,2640708,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2526041,-114667,1,1,310331
1157,18-Aug-2025 20:07:33,7600224,1668,NaN,NaN,2642376,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2527709,-114667,1,1,308663
1158,18-Aug-2025 20:07:33,7619028,1668,NaN,NaN,2661180,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2546513,-114667,1,1,289859
1159,18-Aug-2025 20:07:33,7620696,1668,NaN,NaN,2662848,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2548181,-114667,1,1,288191
1160,18-Aug-2025 20:07:33,7639500,1668,NaN,NaN,2681652,1,matched_but_shifted_time,-17.138010273673,2836372,-105809,-4.59240451388889,2566985,-114667,1,1,269387
1161,18-Aug-2025 20:07:33,7641168,1668,NaN,NaN,2683320,1,matched_but_shifted_time,-17.138010273673,2836372,-100297,-4.35316840277778,2568653,-114667,1,1,267719
1162,18-Aug-2025 20:07:33,7659972,1668,NaN,NaN,2702124,1,matched_but_shifted_time,-17.138010273673,2836372,-100297,-4.35316840277778,2587457,-114667,1,1,248915
1163,18-Aug-2025 20:07:33,7661640,1668,NaN,NaN,2703792,1,matched_but_shifted_time,-17.138010273673,2836372,-100297,-4.35316840277778,2589125,-114667,1,1,247247
1164,18-Aug-2025 20:07:33,7680444,1668,NaN,NaN,2722596,1,matched_but_shifted_time,-12.5194800647727,3068196,-99747,-4.329296875,2607929,-114667,1,1,228443
1165,18-Aug-2025 20:07:33,7682112,1668,NaN,NaN,2724264,1,matched_but_shifted_time,-12.5004383703288,3069864,-99747,-4.329296875,2609597,-114667,1,1,226775
1166,18-Aug-2025 20:07:33,7700916,1668,NaN,NaN,2743068,1,matched_but_shifted_time,-12.4822553044356,3071724,-99747,-4.329296875,2628401,-114667,1,1,207971
1167,18-Aug-2025 20:07:33,7702584,1668,NaN,NaN,2744736,1,matched_but_shifted_time,-12.4822553044356,3071724,-99747,-4.329296875,2630069,-114667,1,1,206303
1168,18-Aug-2025 20:07:33,7721388,1668,NaN,NaN,2763540,1,matched_but_shifted_time,-12.4822553044356,3071724,-99747,-4.329296875,2648873,-114667,1,1,187499
1169,18-Aug-2025 20:07:33,7723056,1668,NaN,NaN,2765208,1,matched_but_shifted_time,-12.4822553044356,3071724,-99747,-4.329296875,2650541,-114667,1,1,185831
1170,18-Aug-2025 20:07:33,7741860,1668,NaN,NaN,2784012,1,matched_but_shifted_time,-12.4822553044356,3071724,-105809,-4.59240451388889,2669345,-114667,1,1,167027
1171,18-Aug-2025 20:07:33,7743528,1668,NaN,NaN,2785680,1,matched_but_shifted_time,-12.4822553044356,3071724,-105809,-4.59240451388889,2671013,-114667,1,1,165359
1172,18-Aug-2025 20:07:33,7770900,1668,NaN,NaN,2813052,1,matched_but_shifted_time,-12.4822553044356,3071724,-190234,-8.25668402777778,2698385,-114667,1,1,137987
1173,18-Aug-2025 20:07:33,7781136,1668,NaN,NaN,2823288,1,matched_but_shifted_time,-12.4822553044356,3071724,-190234,-8.25668402777778,2708621,-114667,1,1,127751
1174,18-Aug-2025 20:07:33,7799940,1668,NaN,NaN,2842092,1,matched_but_shifted_time,-12.4822553044356,3071724,-190234,-8.25668402777778,2727425,-114667,1,1,344299
1175,18-Aug-2025 20:07:33,7801608,1668,NaN,NaN,2843760,1,matched_but_shifted_time,-12.4822553044356,3071724,-190234,-8.25668402777778,2729093,-114667,1,1,342631
1176,18-Aug-2025 20:07:33,7803276,1668,NaN,NaN,2845428,1,matched_but_shifted_time,-12.4822553044356,3071724,-190234,-8.25668402777778,2730761,-114667,1,1,340963
1177,18-Aug-2025 20:07:33,7804944,1668,NaN,NaN,2847096,1,matched_but_shifted_time,-12.4822553044356,3071724,-190234,-8.25668402777778,2732429,-114667,1,1,339295
1178,18-Aug-2025 20:07:33,7806612,1668,NaN,NaN,2848764,1,matched_but_shifted_time,-12.4822553044356,3071724,-190234,-8.25668402777778,2734097,-114667,1,1,337627
1179,18-Aug-2025 20:07:33,7808280,1668,NaN,NaN,2850432,1,matched_but_shifted_time,-12.4822553044356,3071724,-190234,-8.25668402777778,2735765,-114667,1,1,335959
1180,18-Aug-2025 20:07:33,7809948,1668,NaN,NaN,2852100,1,matched_but_shifted_time,-12.4822553044356,3071724,-190234,-8.25668402777778,2737433,-114667,1,1,334291
